personality_type,social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,listening_skill,empathy,creativity,organization,leadership,risk_taking,public_speaking_comfort,curiosity,routine_preference,excitement_seeking,friendliness,emotional_stability,planning,spontaneity,adventurousness,reading_habit,sports_interest,online_social_usage,travel_desire,gadget_usage,work_style_collaborative,decision_speed,stress_handling
Ambivert,5.392193821283839,4.819403701515641,4.532555364253217,4.974468347316018,6.513290234586377,3.113109298716711,6.106267549093313,5.739209357576433,7.980006279369716,4.739559832708888,5.526099201041124,3.018664351356076,8.329972686164117,5.19172185098844,4.576157402056784,5.226091766769721,4.440172966611935,5.288570861553694,5.8352553085644985,5.206621515734047,7.321244509340504,5.5783286523467215,4.277346570535099,8.45383879542108,7.3015808654376695,6.536448368336053,4.665517838501017,3.1641545583401114,3.854006951824073
Introvert,1.0167405650399872,9.795845505921935,3.9471641543748976,7.658612662440754,2.2890133802064927,0.6073564373667117,7.980593534048111,6.471253761142674,4.17581436046153,9.752218246310854,4.172252401057468,4.355304040205061,5.158249074579057,6.375629561101917,5.968189526066499,0.3936228713363752,7.155496637676093,7.6742812546163375,8.45679088745721,2.296523866376261,2.7090593488503,8.370098951970576,2.7470590950629776,4.984866463487986,5.950294386104078,1.953852716883477,7.005129288767271,3.25450524288879,8.38879142766513
Ambivert,5.883031513168006,6.500250948168135,5.57316192166529,4.699356019594487,2.628637724964806,3.152085629123504,7.243771251800506,8.908339714098592,8.967101662333071,7.006334545083181,7.2469916930503,5.718505737575768,5.2311749971108545,7.535320915440373,4.292442026699063,3.980050389236686,5.463647408680216,6.363664801022648,6.353811275940382,7.565754754272057,4.184046816131778,8.198687511509501,4.789282894709765,5.490568805337642,6.174594309022181,5.0380061702167485,6.7458289441976715,4.14665708118167,8.047877555119635
Ambivert,6.739435186933414,1.9710414847096507,6.176818582113449,4.586509842777237,5.4053457396128355,3.3392369150342103,9.191541684739212,6.16433926800852,6.005631239735331,6.0917571524584595,6.218262749889656,7.5880349897151405,5.978082456672987,5.988584412544993,4.1686297344932255,5.64883888756745,7.778392837887261,4.989391507666503,9.69738109433745,5.175443365980162,5.88945697634054,9.470449536168184,3.0871651521348,3.7980426523162123,6.1856058656579425,4.330281150453606,6.320037166366162,6.126828916757921,4.52386549689682
Extrovert,7.9618829460176075,1.0010294032704476,6.678167230130775,4.707306191333531,7.50315684131478,9.750761940651628,6.894712562418537,8.115535905860714,7.913295189231791,4.8979907499902975,5.278848350932547,9.886380947834637,9.22099658040778,8.3003323534512,3.3447578743051793,7.820785063780313,5.896564580935959,5.131627055669194,3.801169855077423,5.566022170432246,7.4533334738955705,5.52844325176915,6.770241476730998,9.501415315963225,6.302930344778977,7.217475121192746,6.862207658733724,9.121895081640444,6.452432358498847
Extrovert,10.0,6.238329569561052,7.638311771031517,3.8482087606842024,8.777019906424512,8.11418655290892,6.706266330612203,7.566638380751151,6.240560695004075,5.879879902249254,8.94796981215269,6.279388893236978,9.841713223589416,7.486650905319942,3.4540200793011024,8.06080255406382,8.529569365549943,6.202666069572779,9.948200372336984,7.788234978434848,7.720203769818305,3.650325751971774,6.10413463320493,8.934090703943005,5.968201692237792,5.301465825026495,10.0,7.511178925171391,5.623964942031641
Extrovert,9.166263000898848,4.769351111897585,8.165346003878293,4.185072058430082,10.0,7.366657581558142,4.782068208642283,6.844453847505566,6.7105267761101395,4.824155176655105,9.930623544211741,6.824522546825379,8.802600696208115,5.925194643860667,3.959810898645541,8.787100160253257,8.868606568840129,6.100755490291629,6.1303769751891775,8.252935083296174,6.404172678914076,3.3351684489155575,7.144871964327819,6.126951916062486,7.181215804434926,5.7518703173724735,7.479693491597666,5.046797540188702,5.101653017665836
Extrovert,6.42630690516822,2.1256091779134096,8.122470191301106,5.056249794624456,7.97944775635209,6.327419551150788,6.097009799156102,2.9149283603517793,4.765039237235236,4.7950798021389005,5.5143978457624865,8.09686443241583,9.233839817686512,6.999647447242676,2.799755597798681,7.756183538403151,6.694443203807436,7.238392759832021,3.8607210285783617,7.186269146912791,5.216925488254342,5.13731834414664,7.417961344435172,8.568330011625306,5.92449985154198,6.867613627884218,6.548104225723991,6.09895571571243,4.968484587336423
Introvert,2.172850781405397,5.767351745257345,2.9406663186494937,8.275727503284838,2.2063749953199863,1.3014035586890993,7.062524990126495,6.5053538255128975,4.958251682936528,5.271657610228031,4.176880957301692,3.1782718510963814,1.6576300782489024,6.191998480543752,7.185228521903204,5.096940842319025,4.643673498167091,6.464662790517593,4.935831057344998,2.8002367397867234,2.7726947431716704,8.776298366500477,4.1781576980443225,4.828738220376969,5.155098365486053,5.448707283814117,4.319290360380647,4.574218176978455,5.618862648192415
Ambivert,5.839339422136914,3.625739406218237,8.638448867449878,5.497297727473797,6.0129354378391175,4.413759529310909,6.471185058196268,5.933877843179754,6.1244687432509295,4.9071732562540875,7.259821343544855,4.697482926844346,7.070640032632355,5.486850433347781,4.956126392965017,6.144997257913191,6.3814629525062,7.407653321636286,5.559198218969966,7.506333209714111,3.4820503598567596,5.588714012607153,6.01212929341154,7.641060701397633,4.0086355343251485,7.079453998920506,5.706920180357599,5.637624276488912,6.285694173467005
Ambivert,3.0007161429600893,6.263741564262562,6.3614417459308745,4.679284561504695,6.24132452776151,3.7151978022626952,7.873048188465023,7.992051780339423,10.0,5.5962005724704715,5.16693726324068,6.776297949834996,5.067115586818647,8.415987348290146,7.128433544366102,8.716951286583736,8.056860351039429,6.772048134605624,3.9586152642376424,6.345956832803899,4.1079120159601015,5.317516791926681,4.965011696699916,6.579599132465414,4.194976496873084,5.336686575599498,6.313425646630807,4.725457579320818,7.013207843956323
Ambivert,6.004535106205922,8.465392535435363,6.591176502094664,6.673476481920986,5.664656857879447,5.554150355332126,7.8846512276146274,6.891709812467994,4.692379499542893,1.6253703049751973,8.687947647599024,4.466677309934342,6.766104965118818,7.517510391227572,6.7431507409302265,3.621182118692843,7.795170400205403,4.058227213168017,7.862144395811061,5.672720221569319,4.862708995025959,7.1326234559219,4.976183239391907,5.1043204127796225,7.7412599347615325,7.058753436000329,5.225178843003513,6.572393315609379,7.164070622059491
Introvert,0.35762635911802754,10.0,3.370344592325833,10.0,2.631050950940751,0.6394270292212194,7.454565198385714,6.371055022332936,6.095684859358465,4.667437427414033,0.566307318657425,2.6901878498091274,4.530842081693594,6.316563909157105,7.3802732847408175,6.192063058880466,4.6969001647355775,5.667513674859245,6.870268898625587,3.0006460862154887,5.711832544623039,8.899519560408944,6.013716308690699,4.6619074258629745,3.9964588643135035,4.961947602876052,5.150551144115169,3.9469329413871392,6.594309541880954
Ambivert,7.035150183346765,3.136471759766213,6.299892568448313,7.320691852627473,8.966762561219273,2.864211212325128,6.662327914391573,7.659435216186049,8.03529847942783,4.76156872860458,5.931400756675393,4.313001751523499,3.9527327964179464,6.810259391089973,6.169938169934855,6.236165760693405,4.772408400659584,6.261755071467404,4.650013213651465,4.610470168868666,6.841895249732668,6.432011181351518,3.09285584752453,7.484471905583537,5.99500296776581,5.177078838057226,10.0,6.092723736873587,7.715957540743981
Ambivert,6.860910527187563,5.056343084618259,5.797907781542229,3.742430141375664,7.186730032559538,3.1271182608257866,6.387360191676692,4.902035517276628,6.376250662587272,5.254969528510145,5.928097323323019,4.565561360703086,4.849213807902458,6.057916270912191,9.132592715362636,7.084441578317434,6.380084696018788,6.45467132061324,3.975112763992316,5.346237610017669,6.649600512980297,7.378025084318637,0.9914926015414096,3.4107545693525525,4.588351956253269,8.315959444164166,7.923011544529556,7.46512385476057,5.283543875944023
Introvert,3.7571720413726064,6.714428426343138,5.726662056847196,4.963112517614336,4.943010965818147,1.2503758258787876,7.857424178414759,3.512141477538715,4.691327623634777,5.16849816281802,2.909475240323134,2.313389515297549,1.8404243100306568,4.163014963130758,4.979649913448691,4.468566098945554,4.375691810301524,5.543173397691983,6.846983261478596,7.67387250227616,4.552339644371961,7.676918767203846,4.958701008010173,5.852846132171616,2.3806049754635668,5.203701719935323,6.88200328312368,3.5463297520460837,6.150165957010753
Introvert,1.9861824534715329,8.205425460453835,2.90988049854908,6.897326931947064,1.3012138505580317,4.020349309792078,8.105644301703103,5.970272907470152,6.252078564695271,5.6113263227606796,0.7204969682812101,2.1847946964884306,3.427305057700309,5.812778707605617,8.085459984268521,2.89810364669114,3.5528058465786216,6.780412452041861,7.131253898653794,4.415474263335367,0.31741756865659676,6.041305893660994,3.259208153777818,4.410993925145329,4.30999172172283,4.336151556841067,6.334724980382678,4.46781829554121,6.217733369483364
Introvert,3.2553042369203085,6.0034087816391075,4.247013797315839,5.6941138354672525,2.165077446691604,4.1732520448849435,7.545984263221098,6.791145817854529,5.256859048193,8.044627286489943,3.8514620028448143,1.32218742615675,3.770560931124944,7.578372258123749,7.551053784909709,1.73585333211012,8.311011411715574,6.060654441199361,8.097022513343813,4.765468496621111,2.377127863932812,9.064878844542244,5.666811458126883,4.2013174669380495,3.809438949952086,5.374277419376547,5.82648653976996,3.1087201923706456,7.729969932861101
Ambivert,4.729933768728026,4.681272434232755,8.627970973663214,4.0728461692416404,3.7009289882222403,2.7600424192666173,7.104313347680626,9.613380367683959,6.416787428860067,3.8852359370826206,6.7062106850709124,6.069944791757887,5.63151243715327,5.80790657547424,6.591083533865806,4.168442815718836,8.123855550904796,6.36544427897687,7.294348597836613,3.942583967021433,3.015057949592035,7.927341526404199,5.5456169540668485,9.34203981367132,5.076432873426259,4.867119051698639,6.956322096266554,7.837787804074937,4.451453195388592
Extrovert,6.4537770838249005,1.6991083231454547,8.979574817954292,0.43672293711016996,7.565272261097496,6.571991644157716,8.005711272509268,5.134810891449763,5.437655057403366,3.0162114935910607,8.603038709595502,5.99542200205735,9.396456984166184,4.698732242360643,3.5361056575228518,8.48322426169815,9.283720329689569,6.767611545127245,6.849558181171629,7.67338560952583,8.55400923704067,4.245046606451761,6.966594723372534,10.0,7.464274720307056,5.071408592321035,8.471312216331826,9.739548951478493,7.470364350256878
Ambivert,4.991885482342884,6.285406878880268,5.073249833086275,6.349678934171781,7.7618730730384735,1.6347753331201842,6.147605139868368,7.527760349642841,8.2160172769762,4.023665743717683,6.1791368542707215,4.141890973510352,8.058481326892682,7.585500088270614,6.939751288534433,8.075574368789798,5.065576639142651,6.5651073649865,4.196417922185342,6.392034804423906,6.140308839105554,5.132426463276066,4.41405186541313,7.6671699047660224,3.6962557592071152,4.043956261582949,8.674077511696511,5.655877418617322,4.310600832404054
Introvert,4.047398304738143,7.227711692955584,1.8989662037189476,6.262560629597524,3.70346109093951,1.706487440757828,8.86370629336236,6.233551521444319,7.116812658081978,8.649509282104813,3.6220973766164315,1.376120014614229,3.11913198831233,4.875652483281913,5.772215711052141,0.9118801165492938,7.287918199525768,6.62704512292834,7.00500675501084,2.508745650953657,4.127565473840419,9.920085523169575,5.471176425495882,5.788668479884893,2.650890876704457,3.7898840754019227,5.5461044197874605,5.512316229510079,6.495690460778504
Ambivert,5.565721289247642,4.943233457862856,4.756662498279531,4.247813017511357,5.512430245922076,3.933945154224687,8.362885909502799,4.823991186897708,7.266341957550564,5.517028912310139,3.975767327360882,4.009701518804319,4.569533062199231,5.282101364246753,8.690147781222288,5.905902242553277,7.1877985217222,6.147625740762439,6.785033869406857,5.152163771970798,5.201927994323015,7.560258749304002,6.27111335796324,7.679504705998514,2.6170127361733,4.190295226942496,4.899426589560936,6.836940480735509,5.954499024503496
Introvert,5.176064886201635,8.76637770285746,3.587564661546544,7.004630321434357,1.507823741959983,2.389146814108192,8.999317675445795,8.576341986861202,5.1684239792144435,4.98016290486084,3.907109598487402,3.041992366907544,0.0,5.562044825914961,7.4878114906701585,2.1993890590827343,6.716383041846604,6.551737252480763,7.875889335778806,3.6314754405943015,2.7165682038200702,7.029370389607903,2.592232092771785,6.667027858362837,3.63528600371698,5.852434937933205,5.549791540703516,3.6062748240640423,4.799963061888384
Extrovert,9.148670809220413,5.4637812571866196,10.0,3.0361665337495074,8.452338687881175,6.612125699236599,4.7408897925773665,5.347851997114482,3.9689978969978843,2.208063165998243,8.805711563476914,6.0054521273153,7.665178264201415,6.2979835316208375,2.1697140178788095,9.94836316605038,6.437504731031664,7.526421049321364,3.370616155555026,9.657670066340295,7.764842944478988,1.580719771248793,6.265508142353336,5.554947654979274,5.699249473073007,5.387062304754581,9.188045351189466,4.817955466064003,4.679637279655177
Extrovert,8.988036220858428,6.1736632570672105,8.90543698576808,3.6064597903568867,7.267227525436143,9.359641346363848,7.1563526224620775,6.2584011356137355,2.663098762939475,4.6537769596725225,10.0,6.819330920965928,6.0193694701935385,5.259352053937575,3.5326475883734147,5.744208304312193,5.314703920860498,3.8246974780757874,4.611438577027824,6.594986417528744,6.451887366743019,4.557606038873902,5.821811753557663,7.865848894533827,5.225350718966654,7.923670990773698,6.45102750488755,6.3354189789804884,4.644717159196791
Introvert,0.586610175831594,8.684019013071287,2.4201720599868297,5.899181776967339,5.650305590585452,2.580817400638439,8.650962143704119,7.647194834452255,4.509426434354674,5.0510688236190475,3.568991501487713,1.7881010382811304,1.2858174270007634,5.1784297580520215,6.68011841823183,2.865841924565413,4.960333713606019,6.6710139321654776,7.4576051633870595,2.9727246471006765,3.730347665263235,9.56076863131059,4.599711964475442,3.070843788223062,2.037039224824762,4.510681266734812,6.040065257646958,2.2410633954389665,5.1568706930848265
Ambivert,5.072262204767083,5.367139012286084,5.042612219194234,7.477445379742463,4.815464652187622,4.6854440179759305,8.785836530253693,10.0,6.720264703281913,5.938160959867613,4.69427545782982,4.2340746364792174,8.121727319069098,5.646578211395002,6.521167854902653,8.7257851282526,9.35130918806118,4.249901745329296,5.680009909456869,5.625283257312326,3.969783026946563,8.43996472679695,6.137265217796912,7.912983871306966,7.575670861683947,6.290456160656711,4.382371964449044,3.7688858291280263,7.363411856584814
Introvert,1.4034413843487006,9.97437096018602,2.7758316045297304,8.418509177567007,3.7242737061847757,0.6981785955981057,9.09160780788877,7.491637771549604,5.791353016497245,4.9540702551761004,0.0,1.551563592621731,4.802184868662431,3.844524056904322,7.474722330804603,4.04456172961116,7.242564953686846,6.467075690431445,5.127969365419541,4.067612410364834,4.049983300548723,6.364273146086005,2.869949402942993,5.859982999737408,2.5651297639732444,4.070355971274681,3.992132508611027,2.9059663609861364,4.709660726218967
